,location,total_sqft,bath,price,bhk
2817,Hebbal,1355.0,3.0,83.87,3
2819,Hebbal,1590.0,3.0,96.0,3
2820,Hebbal,3520.0,5.0,320.0,3
2825,Hebbal,1255.0,3.0,77.68,3
2827,Hebbal,1645.0,3.0,117.0,3
2828,Hebbal,1920.0,3.0,134.0,3
2829,Hebbal,3520.0,5.0,240.0,3
2830,Hebbal,1920.0,3.0,150.0,3
2839,Hebbal,1740.0,2.0,137.0,3
2840,Hebbal,1430.0,3.0,85.0,3
2841,Hebbal,1662.0,3.0,155.0,3
2842,Hebbal,2250.0,3.0,219.0,3
2721,Hebbal,5611.5,4.0,477.0,4
2724,Hebbal,2483.0,5.0,212.0,4
2734,Hebbal,2790.0,5.0,198.0,4
2736,Hebbal,2483.0,5.0,215.0,4
2739,Hebbal,2790.0,4.0,198.0,4
2740,Hebbal,3067.0,4.0,230.0,4
2741,Hebbal,3067.0,4.0,230.0,4
2747,Hebbal,4235.0,4.0,365.0,4
2749,Hebbal,3960.0,5.0,386.0,4
2762,Hebbal,2483.0,5.0,230.0,4
2768,Hebbal,2790.0,4.0,198.0,4
2769,Hebbal,3960.0,5.0,386.0,4
2778,Hebbal,2790.0,4.0,198.0,4
2788,Hebbal,2790.0,5.0,204.0,4
2791,Hebbal,2790.0,5.0,198.0,4
2801,Hebbal,2470.0,4.0,203.0,4
2814,Hebbal,2630.0,5.0,188.0,4
2815,Hebbal,2790.0,5.0,198.0,4
2823,Hebbal,4235.0,5.0,364.0,4
2826,Hebbal,2470.0,5.0,192.0,4
2831,Hebbal,2375.0,4.0,189.0,4
2834,Hebbal,2790.0,4.0,198.0,4
2837,Hebbal,4225.0,6.0,359.0,4
2844,Hebbal,4000.0,6.0,370.0,4
2851,Hebbal Kempapura,1200.0,2.0,125.0,2
2854,Hebbal Kempapura,1300.0,2.0,102.0,2
2860,Hebbal Kempapura,1485.0,3.0,132.0,2
2861,Hebbal Kempapura,1400.0,2.0,108.0,2
2846,Hebbal Kempapura,1700.0,3.0,155.0,3
2847,Hebbal Kempapura,1800.0,3.0,175.0,3
2848,Hebbal Kempapura,2900.0,4.0,300.0,3
2849,Hebbal Kempapura,3522.0,3.0,380.0,3
2852,Hebbal Kempapura,2900.0,4.0,240.0,3
2855,Hebbal Kempapura,1466.0,2.0,140.0,3
2857,Hebbal Kempapura,1725.0,2.0,165.0,3
2858,Hebbal Kempapura,1200.0,3.0,125.0,3
2859,Hebbal Kempapura,3408.0,3.0,260.0,3
2862,Hebbal Kempapura,1800.0,3.0,150.0,3
2865,Hebbal Kempapura,1785.0,3.0,165.0,3
2867,Hebbal Kempapura,1600.0,3.0,170.0,3
2868,Hebbal Kempapura,1730.0,3.0,175.0,3
2874,Hegde Nagar,1050.0,1.0,56.0,2
2875,Hegde Nagar,1341.0,2.0,97.0,2
2882,Hegde Nagar,1200.0,2.0,75.0,2
2890,Hegde Nagar,1340.0,2.0,72.0,2
2902,Hegde Nagar,1000.0,2.0,66.0,2
2870,Hegde Nagar,1569.0,3.0,101.0,3
2872,Hegde Nagar,2026.0,3.0,132.0,3
2873,Hegde Nagar,1801.0,3.0,115.0,3
2876,Hegde Nagar,2112.95,4.0,145.0,3
2877,Hegde Nagar,1703.0,3.0,113.0,3
2878,Hegde Nagar,1570.0,3.0,105.0,3
2879,Hegde Nagar,1801.0,3.0,140.0,3
2880,Hegde Nagar,1584.01,3.0,103.0,3
2881,Hegde Nagar,1965.0,4.0,125.0,3
2883,Hegde Nagar,1847.0,3.0,135.0,3
2884,Hegde Nagar,1965.0,4.0,132.0,3
2885,Hegde Nagar,1703.0,3.0,125.0,3
2886,Hegde Nagar,1847.0,3.0,125.0,3
2887,Hegde Nagar,2144.6,4.0,145.0,3
2888,Hegde Nagar,1718.0,3.0,119.0,3
2889,Hegde Nagar,1847.0,3.0,123.0,3
2891,Hegde Nagar,2087.01,3.0,115.0,3
2892,Hegde Nagar,1703.0,3.0,130.0,3
2893,Hegde Nagar,2087.01,4.0,135.0,3
2894,Hegde Nagar,1718.0,3.0,130.0,3
2895,Hegde Nagar,1884.0,4.0,118.0,3
2896,Hegde Nagar,1930.0,4.0,122.0,3
2897,Hegde Nagar,1835.0,2.0,92.0,3
2898,Hegde Nagar,1584.01,3.0,104.0,3
2899,Hegde Nagar,1168.0,2.0,68.0,3
2900,Hegde Nagar,2162.03,4.0,129.0,3
2901,Hegde Nagar,2087.01,4.0,160.0,3
2903,Hegde Nagar,1348.0,2.0,80.5,3
2871,Hegde Nagar,3000.0,7.0,210.0,6
2904,Hennur,1075.0,2.0,52.0,2
2905,Hennur,1255.0,2.0,52.32,2
2906,Hennur,1225.0,2.0,57.0,2
2907,Hennur,1255.0,2.0,57.5,2
2908,Hennur,1259.0,2.0,57.0,2
2909,Hennur,1255.0,2.0,53.5,2
2910,Hennur,1285.0,2.0,60.0,2
2911,Hennur,1285.0,2.0,60.0,2
2912,Hennur,1100.0,2.0,60.0,2
2913,Hennur,1231.0,2.0,48.0,2
2914,Hennur,1255.0,2.0,58.0,2
2915,Hennur,1040.0,2.0,42.12,2
2916,Hennur,1255.0,2.0,54.5,2
2917,Hennur,1041.0,2.0,40.6,2
2919,Hennur,1255.0,2.0,55.5,2
2921,Hennur,1231.0,2.0,50.0,2
2923,Hennur,1160.0,2.0,49.0,2
2925,Hennur,1255.0,2.0,53.5,2
2926,Hennur,1255.0,2.0,55.5,2
2927,Hennur,1100.0,2.0,44.55,2
2928,Hennur,1255.0,2.0,57.5,2
2929,Hennur,960.0,2.0,48.0,2
2930,Hennur,1020.0,2.0,48.0,2
2931,Hennur,1255.0,2.0,52.32,2
2932,Hennur,1295.0,2.0,64.0,2
2936,Hennur,1255.0,2.0,58.0,2
2937,Hennur,1420.0,2.0,62.0,2
2938,Hennur,1155.0,2.0,54.5,2
2939,Hennur,1255.0,2.0,52.32,2
2940,Hennur,1255.0,2.0,52.35,2
2943,Hennur,1255.0,2.0,54.5,2
2946,Hennur,1255.0,2.0,55.5,2
2947,Hennur,1255.0,2.0,53.57,2
2948,Hennur,1255.0,2.0,56.5,2
2949,Hennur,1050.0,2.0,42.73,2
2950,Hennur,1295.0,2.0,62.0,2
2918,Hennur,1340.0,3.0,54.24,3
2920,Hennur,1260.0,2.0,52.0,3
2924,Hennur,2400.0,3.0,135.0,3
2933,Hennur,1935.0,3.0,102.0,3
2934,Hennur,1655.0,2.0,70.5,3
2935,Hennur,1345.0,2.0,69.0,3
2942,Hennur,1340.0,2.0,54.27,3
2944,Hennur,1830.0,2.0,113.0,3
2945,Hennur,1830.5,3.0,84.205,3
2922,Hennur,2500.0,5.0,125.0,5
2954,Hennur Road,1385.0,2.0,83.09,2
2955,Hennur Road,1317.5,2.0,63.77,2
2958,Hennur Road,1157.0,2.0,84.0,2
2965,Hennur Road,1232.0,2.0,89.0,2
2966,Hennur Road,1065.0,2.0,42.6,2
2971,Hennur Road,1232.0,2.0,69.61,2
2972,Hennur Road,987.0,2.0,49.0,2
2977,Hennur Road,1065.0,2.0,42.6,2
2978,Hennur Road,1385.0,2.0,83.09,2
2985,Hennur Road,901.0,2.0,49.5,2
2988,Hennur Road,1182.0,2.0,82.5,2
2990,Hennur Road,1036.0,2.0,59.46,2
2992,Hennur Road,1232.0,2.0,69.61,2
2996,Hennur Road,1480.0,2.0,65.0,2
2999,Hennur Road,1036.0,2.0,59.45,2
3001,Hennur Road,1359.0,2.0,104.0,2
3002,Hennur Road,1341.0,2.0,75.76,2
3003,Hennur Road,1040.0,2.0,50.0,2
3005,Hennur Road,1414.0,2.0,84.18,2
3007,Hennur Road,1232.0,2.0,89.0,2
3011,Hennur Road,1232.0,2.0,87.0,2
3012,Hennur Road,1232.0,2.0,74.0,2
3013,Hennur Road,1232.0,2.0,66.0,2
3014,Hennur Road,1341.0,2.0,95.0,2
3016,Hennur Road,1232.0,2.0,88.0,2
3018,Hennur Road,1310.0,2.0,66.0,2
3020,Hennur Road,1015.0,2.0,50.0,2
3024,Hennur Road,1232.0,2.0,69.6,2
3025,Hennur Road,1195.0,2.0,73.0,2
3026,Hennur Road,1020.0,2.0,47.0,2
3028,Hennur Road,1061.0,2.0,54.92,2
3030,Hennur Road,1020.0,2.0,45.0,2
3032,Hennur Road,1232.0,2.0,87.0,2
3033,Hennur Road,1066.0,2.0,52.23,2
3034,Hennur Road,973.0,2.0,56.0,2
3035,Hennur Road,1255.0,2.0,84.0,2
3036,Hennur Road,1232.0,2.0,83.0,2
3046,Hennur Road,1155.0,2.0,69.18,2
3047,Hennur Road,1053.0,2.0,53.0,2
3048,Hennur Road,1195.0,2.0,59.0,2
3051,Hennur Road,1155.0,2.0,69.18,2
3057,Hennur Road,1232.0,2.0,69.61,2
3059,Hennur Road,1460.0,2.0,80.3,2
3062,Hennur Road,1030.0,2.0,46.5,2
3063,Hennur Road,1232.0,2.0,69.61,2
3066,Hennur Road,973.0,2.0,50.74,2
3070,Hennur Road,1165.0,2.0,67.0,2
3071,Hennur Road,980.0,2.0,51.0,2
3072,Hennur Road,1232.0,2.0,80.0,2
3073,Hennur Road,1085.0,2.0,43.4,2
3074,Hennur Road,950.0,2.0,55.0,2
3075,Hennur Road,1140.0,2.0,56.0,2
3079,Hennur Road,1165.0,2.0,52.0,2
3080,Hennur Road,1450.0,2.0,80.0,2
3081,Hennur Road,1155.0,2.0,69.18,2
2951,Hennur Road,2089.0,3.0,140.0,3
2956,Hennur Road,1500.0,2.0,62.0,3
2957,Hennur Road,2264.0,3.0,159.0,3
2959,Hennur Road,1904.0,3.0,120.0,3
2960,Hennur Road,1891.0,3.0,109.0,3
2961,Hennur Road,1561.0,3.0,95.0,3
2962,Hennur Road,1192.0,2.0,60.0,3
2963,Hennur Road,2060.0,3.0,149.0,3
2964,Hennur Road,1482.0,2.0,92.0,3
2967,Hennur Road,1482.0,2.0,83.73,3
2968,Hennur Road,1482.0,2.0,87.0,3
2969,Hennur Road,1891.0,3.0,139.0,3
2970,Hennur Road,1703.0,3.0,101.0,3
2973,Hennur Road,1804.0,3.0,102.0,3
2974,Hennur Road,2160.0,3.0,160.0,3
2975,Hennur Road,1186.0,2.0,63.0,3
2976,Hennur Road,1680.0,3.0,99.27,3
2979,Hennur Road,1186.0,2.0,56.0,3
2980,Hennur Road,2350.0,3.0,174.0,3
2981,Hennur Road,1586.0,3.0,93.94,3
2982,Hennur Road,1975.0,3.0,123.0,3
2983,Hennur Road,1664.0,"<bound method Series.median of 0        2.0
1        5.0
2        2.0
3        3.0
4        2.0
        ... 
13315    4.0
13316    5.0
13317    2.0
13318    4.0
13319    1.0
Name: bath, Length: 13320, dtype: float64>",93.865,3
2984,Hennur Road,1290.0,2.0,94.5,3
2986,Hennur Road,1445.0,3.0,86.56,3
2987,Hennur Road,1482.0,2.0,97.0,3
2989,Hennur Road,1192.0,2.0,62.0,3
2991,Hennur Road,1891.0,3.0,109.0,3
2993,Hennur Road,1804.0,3.0,102.0,3
2994,Hennur Road,2320.0,3.0,170.0,3
2995,Hennur Road,1936.0,3.0,118.0,3
2997,Hennur Road,1590.0,3.0,96.5,3
2998,Hennur Road,1445.0,2.0,105.0,3
3000,Hennur Road,1832.0,3.0,125.0,3
3004,Hennur Road,1685.0,3.0,95.0,3
3006,Hennur Road,1949.0,3.0,133.0,3
3008,Hennur Road,1250.0,2.0,77.88,3
3010,Hennur Road,1831.0,3.0,110.0,3
3015,Hennur Road,2700.0,3.0,150.0,3
3017,Hennur Road,2365.0,4.0,175.0,3
3019,Hennur Road,1552.0,3.0,75.0,3
3021,Hennur Road,1186.0,2.0,55.33,3
3022,Hennur Road,2264.0,3.0,168.0,3
3023,Hennur Road,2002.0,3.0,120.0,3
3029,Hennur Road,1585.0,2.0,80.0,3
3031,Hennur Road,2041.0,3.0,128.0,3
3037,Hennur Road,1832.0,3.0,116.0,3
3038,Hennur Road,2050.0,3.0,120.0,3
3039,Hennur Road,1445.0,2.0,86.69,3
3040,Hennur Road,1445.0,2.0,83.0,3
3041,Hennur Road,1679.0,3.0,94.86,3
3042,Hennur Road,1482.0,2.0,68.9,3
3043,Hennur Road,1654.0,3.0,97.8,3
3044,Hennur Road,1480.0,3.0,100.0,3
3045,Hennur Road,1450.0,3.0,88.6,3
3049,Hennur Road,1904.0,3.0,129.0,3
3050,Hennur Road,1981.0,3.0,134.0,3
3053,Hennur Road,1590.0,3.0,105.0,3
3054,Hennur Road,2041.0,3.0,138.0,3
3055,Hennur Road,1100.0,2.0,78.0,3
3058,Hennur Road,1748.0,3.0,103.0,3
3060,Hennur Road,1570.0,3.0,75.99,3
3061,Hennur Road,1933.0,3.0,140.0,3
3064,Hennur Road,1450.0,3.0,79.0,3
3065,Hennur Road,1445.0,2.0,89.56,3
3067,Hennur Road,1482.0,2.0,83.73,3
3068,Hennur Road,1305.0,2.0,77.0,3
3069,Hennur Road,1672.0,3.0,86.0,3
3076,Hennur Road,1891.0,3.0,110.0,3
3077,Hennur Road,1735.0,3.0,78.0,3
3078,Hennur Road,1470.0,2.0,75.0,3
3082,Hennur Road,1936.0,3.0,131.0,3
2952,Hennur Road,3203.5,"<bound method Series.median of 0        2.0
1        5.0
2        2.0
3        3.0
4        2.0
        ... 
13315    4.0
13316    5.0
13317    2.0
13318    4.0
13319    1.0
Name: bath, Length: 13320, dtype: float64>",224.5,4
3009,Hennur Road,2502.0,4.0,180.0,4
3052,Hennur Road,2000.0,4.0,90.0,4
3056,Hennur Road,1880.0,4.0,154.0,4
3027,Hennur Road,5100.0,6.0,375.0,5
2953,Hennur Road,5000.0,8.0,250.0,8
3105,Hoodi,706.0,1.0,48.24,1
3120,Hoodi,711.0,1.0,42.65,1
3122,Hoodi,863.0,1.0,40.55,1
3097,Hoodi,2400.0,5.0,160.0,5
3155,Horamavu Agara,625.0,1.0,27.0,1
3136,Horamavu Agara,1560.0,3.0,75.0,3
3139,Horamavu Agara,1650.0,2.0,75.0,3
3141,Horamavu Agara,1756.0,3.0,92.0,3
3144,Horamavu Agara,1265.0,2.0,65.0,3
3148,Horamavu Agara,1250.0,3.0,65.0,3
3153,Horamavu Agara,1364.0,2.0,50.0,3
3159,Horamavu Agara,1300.0,2.0,52.0,3
3161,Horamavu Agara,1400.0,3.0,63.0,3
3162,Horamavu Agara,1557.0,3.0,70.0,3
3166,Horamavu Banaswadi,1460.0,2.0,80.5,2
3167,Horamavu Banaswadi,1156.0,2.0,46.0,2
3168,Horamavu Banaswadi,1180.0,2.0,58.0,2
3169,Horamavu Banaswadi,1307.0,2.0,51.6,2
3171,Horamavu Banaswadi,1357.0,2.0,54.0,2
3172,Horamavu Banaswadi,925.0,2.0,38.0,2
3173,Horamavu Banaswadi,1272.0,2.0,48.0,2
3174,Horamavu Banaswadi,1225.0,2.0,49.5,2
3175,Horamavu Banaswadi,1272.0,2.0,51.5,2
3176,Horamavu Banaswadi,1272.0,2.0,51.5,2
3177,Horamavu Banaswadi,1156.0,2.0,46.9,2
3178,Horamavu Banaswadi,1200.0,2.0,45.0,2
3179,Horamavu Banaswadi,1254.0,2.0,47.0,2
3181,Horamavu Banaswadi,1210.0,2.0,50.0,2
3182,Horamavu Banaswadi,1357.0,2.0,54.0,2
3183,Horamavu Banaswadi,1272.0,2.0,50.0,2
3184,Horamavu Banaswadi,1200.0,2.0,45.0,2
3185,Horamavu Banaswadi,1025.0,2.0,45.0,2
3186,Horamavu Banaswadi,1081.0,2.0,52.0,2
3187,Horamavu Banaswadi,1000.0,2.0,50.0,2
3170,Horamavu Banaswadi,3800.0,8.0,200.0,6
3195,Hormavu,1351.0,2.0,53.0,1
3219,Hormavu,583.0,1.0,28.275,1
3188,Hormavu,1500.0,2.0,78.0,2
3189,Hormavu,1150.0,2.0,55.0,2
3191,Hormavu,1180.0,2.0,50.0,2
3192,Hormavu,1200.0,2.0,67.0,2
3193,Hormavu,1200.0,3.0,70.0,2
3194,Hormavu,1175.0,2.0,52.0,2
3196,Hormavu,1141.0,2.0,44.4,2
3197,Hormavu,1130.0,2.0,42.3,2
3200,Hormavu,1153.0,2.0,65.0,2
3201,Hormavu,1150.0,2.0,53.11,2
3202,Hormavu,1123.0,2.0,56.0,2
3205,Hormavu,1030.0,2.0,49.35,2
3206,Hormavu,1018.0,2.0,50.8,2
3208,Hormavu,1143.0,2.0,53.0,2
3209,Hormavu,1100.0,2.0,38.0,2
3210,Hormavu,1000.0,2.0,50.0,2
3211,Hormavu,1200.0,2.0,68.0,2
3213,Hormavu,1200.0,2.0,68.0,2
3214,Hormavu,765.0,2.0,37.49,2
3216,Hormavu,1081.5,2.0,38.665,2
3217,Hormavu,1250.0,2.0,60.0,2
3218,Hormavu,965.0,2.0,37.15,2
3220,Hormavu,1129.0,2.0,44.0,2
3222,Hormavu,1165.0,2.0,40.0,2
3223,Hormavu,1065.0,2.0,50.92,2
3224,Hormavu,1046.0,2.0,60.0,2
3225,Hormavu,1400.0,2.0,75.0,2
3227,Hormavu,1196.0,2.0,44.8,2
3228,Hormavu,1263.0,2.0,47.36,2
3229,Hormavu,1015.0,2.0,39.08,2
3231,Hormavu,1200.0,2.0,73.0,2
3232,Hormavu,1250.0,2.0,65.0,2
3234,Hormavu,1075.0,2.0,53.7,2
3235,Hormavu,980.0,2.0,42.0,2
3236,Hormavu,1075.0,2.0,53.7,2
3238,Hormavu,1206.0,2.0,55.0,2
3239,Hormavu,1310.0,2.0,67.0,2
3240,Hormavu,1310.0,2.0,60.0,2
3241,Hormavu,1020.0,2.0,45.75,2
3242,Hormavu,1210.0,2.0,69.0,2
3237,Hormavu,2282.0,4.0,115.0,4
3252,Hosa Road,615.0,1.0,28.29,1
3268,Hosa Road,800.0,1.0,39.99,1
3245,Hosa Road,1161.0,2.0,55.15,2
3247,Hosa Road,1161.0,2.0,55.15,2
3248,Hosa Road,1365.0,2.0,92.0,2
3249,Hosa Road,1243.0,2.0,48.5,2
3255,Hosa Road,1133.0,2.0,52.0,2
3256,Hosa Road,1016.0,2.0,40.0,2
3257,Hosa Road,972.0,2.0,40.0,2
3258,Hosa Road,1161.0,2.0,55.15,2
3261,Hosa Road,880.0,2.0,50.0,2
3263,Hosa Road,1040.0,2.0,68.59,2
3264,Hosa Road,1040.0,2.0,61.0,2
3266,Hosa Road,1245.0,2.0,62.0,2
3270,Hosa Road,1364.0,2.0,64.79,2
3271,Hosa Road,1016.0,2.0,45.0,2
3273,Hosa Road,1360.0,2.0,77.61,2
3274,Hosa Road,1170.0,2.0,65.0,2
3275,Hosa Road,1161.0,2.0,55.15,2
3279,Hosa Road,1161.0,2.0,48.75,2
3281,Hosa Road,1016.0,2.0,39.95,2
3243,Hosa Road,1652.0,3.0,85.0,3
3244,Hosa Road,1639.0,3.0,80.0,3
3246,Hosa Road,1726.0,3.0,81.99,3
3250,Hosa Road,1541.0,3.0,69.84,3
3251,Hosa Road,1332.0,2.0,86.12,3
3253,Hosa Road,1318.0,2.0,85.28,3
3254,Hosa Road,1513.0,3.0,103.0,3
3259,Hosa Road,1532.0,3.0,98.13,3
3260,Hosa Road,1680.0,3.0,101.0,3
3262,Hosa Road,1533.0,3.0,98.18,3
3265,Hosa Road,2500.0,3.0,100.0,3
3267,Hosa Road,1311.0,2.0,84.86,3
3269,Hosa Road,1726.0,3.0,81.99,3
3272,Hosa Road,1730.0,3.0,72.6,3
3276,Hosa Road,1470.0,2.0,84.22,3
3277,Hosa Road,1513.0,3.0,103.0,3
3280,Hosa Road,1541.0,3.0,69.61,3
3290,Hosakerehalli,1304.0,2.0,100.0,2
3292,Hosakerehalli,925.0,2.0,46.5,2
3299,Hosakerehalli,925.0,2.0,46.25,2
3282,Hosakerehalli,2378.0,3.0,262.0,3
3283,Hosakerehalli,2376.0,3.0,203.0,3
3289,Hosakerehalli,1817.0,4.0,153.0,3
3291,Hosakerehalli,2480.0,3.0,245.0,3
3293,Hosakerehalli,2480.0,4.0,260.0,3
3294,Hosakerehalli,1596.0,3.0,79.8,3
3295,Hosakerehalli,1200.0,2.0,100.0,3
3298,Hosakerehalli,2480.0,4.0,265.0,3
3300,Hosakerehalli,2376.0,3.0,240.0,3
3284,Hosakerehalli,3205.0,5.0,380.0,4
3285,Hosakerehalli,3024.0,5.0,248.0,4
3286,Hosakerehalli,1500.0,3.0,70.0,4
3287,Hosakerehalli,3024.0,5.0,350.0,4
3296,Hosakerehalli,3205.0,4.0,300.0,4
3297,Hosakerehalli,3033.0,4.0,326.0,4
3288,Hosakerehalli,2400.0,5.0,250.0,5
3304,Hoskote,1170.0,2.0,45.0,2
3306,Hoskote,1095.0,2.0,33.6,2
3308,Hoskote,1065.0,2.0,31.5,2
3309,Hoskote,1065.0,2.0,28.5,2
3310,Hoskote,945.0,2.0,35.0,2
3311,Hoskote,1003.5,2.0,28.095,2
3312,Hoskote,1065.0,2.0,33.75,2
3301,Hoskote,1250.0,3.0,50.0,3
3302,Hoskote,1225.0,3.0,40.0,3
3303,Hoskote,1740.0,3.0,60.0,3
3305,Hoskote,1069.0,2.0,38.0,3
3307,Hoskote,1695.0,3.0,50.0,3
3321,Hosur Road,460.0,1.0,21.0,1
3313,Hosur Road,1656.0,2.0,120.0,2
3314,Hosur Road,1194.0,2.0,69.0,2
3323,Hosur Road,1179.0,2.0,49.0,2
3324,Hosur Road,950.0,2.0,60.0,2
3325,Hosur Road,1194.0,2.0,71.64,2
3329,Hosur Road,1170.0,2.0,48.0,2
3330,Hosur Road,1250.0,2.0,55.0,2
3334,Hosur Road,1250.0,2.0,65.0,2
3338,Hosur Road,1223.0,2.0,93.0,2
3315,Hosur Road,1175.0,2.0,48.0,3
3316,Hosur Road,1145.0,2.0,60.0,3
3318,Hosur Road,1510.0,2.0,105.0,3
3319,Hosur Road,1427.0,2.0,80.63,3
3320,Hosur Road,1508.0,2.0,110.0,3
3322,Hosur Road,1733.0,2.0,85.0,3
3326,Hosur Road,1766.0,3.0,130.0,3
3327,Hosur Road,1689.0,3.0,103.0,3
3331,Hosur Road,1689.0,3.0,103.0,3
3335,Hosur Road,1689.0,3.0,103.0,3
3336,Hosur Road,1250.0,2.0,50.0,3
3337,Hosur Road,1685.0,3.0,90.0,3
3339,Hosur Road,1464.0,3.0,56.0,3
3340,Hosur Road,1919.0,3.0,117.0,3
3332,Hosur Road,3000.0,4.0,160.0,4
3333,Hosur Road,2000.0,4.0,130.0,4
3317,Hosur Road,3300.0,5.0,240.0,5
3328,Hosur Road,3600.0,5.0,180.0,5
3349,Hulimavu,688.0,1.0,50.0,1
3377,Hulimavu,581.0,1.0,29.0,1
3382,Hulimavu,450.0,1.0,20.0,1
3343,Hulimavu,1650.0,3.0,78.0,3
3344,Hulimavu,1823.0,3.0,100.0,3
3348,Hulimavu,1758.0,3.0,65.0,3
3354,Hulimavu,1818.0,3.0,135.0,3
3360,Hulimavu,3035.0,5.0,271.0,3
3361,Hulimavu,3035.0,5.0,220.0,3
3364,Hulimavu,1450.0,3.0,72.0,3
3366,Hulimavu,1430.0,2.0,90.0,3
3369,Hulimavu,1320.0,2.0,59.0,3
3380,Hulimavu,1320.0,2.0,65.0,3
3381,Hulimavu,1260.0,2.0,82.0,3
3384,Hulimavu,1916.0,2.0,150.0,3
3370,Hulimavu,2000.0,4.0,100.0,4
3371,Hulimavu,3560.0,5.0,318.0,4
3387,ISRO Layout,1000.0,2.0,60.0,2
3388,ISRO Layout,1000.0,2.0,60.0,2
3391,ISRO Layout,1050.0,2.0,51.0,2
3390,ISRO Layout,4200.0,4.0,255.0,4
3386,ISRO Layout,4400.0,6.0,250.0,6
3392,ITPL,1200.0,3.0,56.12,3
3393,ITPL,1548.0,3.0,89.5,3
3394,ITPL,1200.0,3.0,68.4,3
3395,ITPL,1200.0,3.0,56.12,3
3396,ITPL,1200.0,3.0,56.12,3
3397,ITPL,1500.0,3.0,61.52,3
3398,ITPL,5667.5,5.0,300.0,4
3399,Iblur Village,3235.0,3.0,235.0,3
3401,Iblur Village,1920.0,3.0,130.0,3
3402,Iblur Village,1995.0,3.0,135.0,3
3404,Iblur Village,1918.0,3.0,129.0,3
3406,Iblur Village,2100.0,4.0,145.0,3
3407,Iblur Village,1920.0,3.0,150.0,3
3408,Iblur Village,1920.0,3.0,130.0,3
3409,Iblur Village,1920.0,3.0,150.0,3
3410,Iblur Village,2000.0,4.0,138.0,3
3413,Iblur Village,2666.0,4.0,200.0,3
3417,Iblur Village,1920.0,3.0,130.0,3
3400,Iblur Village,3596.0,5.0,290.0,4
3403,Iblur Village,3596.0,5.0,282.0,4
3405,Iblur Village,3596.0,5.0,252.0,4
3411,Iblur Village,3596.0,5.0,260.0,4
3412,Iblur Village,3596.0,5.0,279.0,4
3415,Iblur Village,3596.0,5.0,297.0,4
3418,Iblur Village,3596.0,4.0,268.0,4
3419,Iblur Village,3596.0,5.0,251.0,4
3414,Iblur Village,5384.0,5.0,420.0,5
3416,Iblur Village,5515.0,6.0,425.0,5
3429,Indira Nagar,500.0,1.0,70.0,1
3436,Indira Nagar,850.0,1.0,57.0,1
3448,Indira Nagar,850.0,1.0,60.0,1
3421,Indira Nagar,1200.0,2.0,93.0,2
3422,Indira Nagar,1128.0,2.0,105.0,2
3426,Indira Nagar,1210.0,2.0,102.0,2
3427,Indira Nagar,1224.0,2.0,105.0,2
3430,Indira Nagar,1400.0,2.0,168.0,2
3433,Indira Nagar,1145.0,2.0,100.0,2
3434,Indira Nagar,1470.0,2.0,170.0,2
3439,Indira Nagar,1260.0,2.0,100.0,2
3445,Indira Nagar,1475.0,2.0,171.0,2
3455,Indira Nagar,1260.0,2.0,120.0,2
3456,Indira Nagar,1149.0,2.0,130.0,2
3423,Indira Nagar,2800.0,3.0,330.0,3
3424,Indira Nagar,1650.0,3.0,200.0,3
3425,Indira Nagar,1875.0,3.0,180.0,3
3428,Indira Nagar,2070.0,3.0,225.0,3
3432,Indira Nagar,1407.0,3.0,120.0,3
3435,Indira Nagar,2700.0,3.0,324.0,3
3438,Indira Nagar,2601.0,4.0,312.0,3
3440,Indira Nagar,1740.0,3.0,191.0,3
3441,Indira Nagar,1650.0,3.0,220.0,3
3442,Indira Nagar,1700.0,3.0,150.0,3
3444,Indira Nagar,1440.0,3.0,275.0,3
3451,Indira Nagar,1500.0,3.0,120.0,3
3452,Indira Nagar,2200.0,3.0,160.0,3
3453,Indira Nagar,1650.0,3.0,200.0,3
3457,Indira Nagar,1650.0,3.0,150.0,3
3420,Indira Nagar,2200.0,4.0,200.0,4
3431,Indira Nagar,2400.0,4.0,525.0,4
3443,Indira Nagar,3200.0,3.0,250.0,4
3446,Indira Nagar,3200.0,4.0,440.0,4
3447,Indira Nagar,4000.0,4.0,700.0,4
3449,Indira Nagar,2400.0,4.0,405.0,4
3454,Indira Nagar,2800.0,4.0,365.0,4
3450,Indira Nagar,1800.0,5.0,350.0,5
3458,Indira Nagar,2400.0,6.0,475.0,6
3437,Indira Nagar,3250.0,8.0,600.0,8
3466,JP Nagar,1050.0,1.0,44.0,1
3477,JP Nagar,750.0,1.0,52.5,1
3491,JP Nagar,745.0,1.0,34.27,1
3461,JP Nagar,1100.0,2.0,70.0,2
3462,JP Nagar,940.0,2.0,49.0,2
3465,JP Nagar,1078.0,2.0,45.0,2
3467,JP Nagar,1352.5,2.0,93.865,2
3468,JP Nagar,1200.0,2.0,62.0,2
3469,JP Nagar,1300.0,2.0,90.87,2
3474,JP Nagar,1300.0,2.0,109.0,2
3478,JP Nagar,1200.0,2.0,78.0,2
3480,JP Nagar,1100.0,2.0,45.0,2
3481,JP Nagar,1197.0,2.0,47.88,2
3484,JP Nagar,820.0,2.0,45.0,2
3492,JP Nagar,1150.0,2.0,90.0,2
3497,JP Nagar,1250.0,2.0,60.0,2
3499,JP Nagar,1300.0,2.0,91.65,2
3500,JP Nagar,1107.0,2.0,57.0,2
